010  03859 |Loss: 0.543 | Acc: 81.271% 
010  03860 |Loss: 0.543 | Acc: 81.248% 
010  03861 |Loss: 0.543 | Acc: 81.241% 
010  03862 |Loss: 0.543 | Acc: 81.236% 
010  03863 |Loss: 0.543 | Acc: 81.232% 
010  03864 |Loss: 0.544 | Acc: 81.234% 
010  03865 |Loss: 0.543 | Acc: 81.248% 
010  03866 |Loss: 0.543 | Acc: 81.248% 
010  03867 |Loss: 0.543 | Acc: 81.259% 
010  03868 |Loss: 0.543 | Acc: 81.252% 
010  03869 |Loss: 0.543 | Acc: 81.234% 
010  03870 |Loss: 0.543 | Acc: 81.230% 
010  03871 |Loss: 0.543 | Acc: 81.217% 
010  03872 |Loss: 0.543 | Acc: 81.223% 
010  03873 |Loss: 0.543 | Acc: 81.239% 
010  03874 |Loss: 0.543 | Acc: 81.241% 
010  03875 |Loss: 0.543 | Acc: 81.241% 
010  03876 |Loss: 0.542 | Acc: 81.250% 
010  03877 |Loss: 0.542 | Acc: 81.248% 
010  03878 |Loss: 0.542 | Acc: 81.252% 
010  03879 |Loss: 0.542 | Acc: 81.254% 
010  03880 |Loss: 0.542 | Acc: 81.261% 
010  03881 |Loss: 0.542 | Acc: 81.256% 
010  03882 |Loss: 0.541 | Acc: 81.254% 
010  03883 |Loss: 0.541 | Acc: 81.263% 
010  03884 |Loss: 0.541 | Acc: 81.265% 
010  03885 |Loss: 0.541 | Acc: 81.256% 
010  03886 |Loss: 0.541 | Acc: 81.271% 
010  03887 |Loss: 0.541 | Acc: 81.271% 
010  03888 |Loss: 0.541 | Acc: 81.284% 
010  03889 |Loss: 0.540 | Acc: 81.292% 
010  03890 |Loss: 0.540 | Acc: 81.313% 
010  03891 |Loss: 0.540 | Acc: 81.309% 
010  03892 |Loss: 0.540 | Acc: 81.302% 
010  03893 |Loss: 0.540 | Acc: 81.290% 
010  03894 |Loss: 0.540 | Acc: 81.292% 
010  03895 |Loss: 0.540 | Acc: 81.275% 
010  03896 |Loss: 0.540 | Acc: 81.273% 
010  03897 |Loss: 0.540 | Acc: 81.269% 
010  03898 |Loss: 0.540 | Acc: 81.275% 
010  03899 |Loss: 0.540 | Acc: 81.273% 
010  03900 |Loss: 0.540 | Acc: 81.273% 
010  03901 |Loss: 0.540 | Acc: 81.268% 
010  03902 |Loss: 0.540 | Acc: 81.258% 
010  03903 |Loss: 0.540 | Acc: 81.266% 
010  03904 |Loss: 0.540 | Acc: 81.270% 
010  03905 |Loss: 0.540 | Acc: 81.282% 
010  03906 |Loss: 0.539 | Acc: 81.288% 
010  03907 |Loss: 0.539 | Acc: 81.300% 
010  03908 |Loss: 0.539 | Acc: 81.312% 
010  03909 |Loss: 0.539 | Acc: 81.316% 
010  03910 |Loss: 0.539 | Acc: 81.314% 
011  03911 |Loss: 0.370 | Acc: 86.719% 
011  03912 |Loss: 0.363 | Acc: 85.156% 
011  03913 |Loss: 0.417 | Acc: 84.375% 
011  03914 |Loss: 0.405 | Acc: 84.766% 
011  03915 |Loss: 0.429 | Acc: 82.812% 
011  03916 |Loss: 0.441 | Acc: 82.552% 
011  03917 |Loss: 0.445 | Acc: 82.701% 
011  03918 |Loss: 0.449 | Acc: 83.008% 
011  03919 |Loss: 0.444 | Acc: 83.420% 
011  03920 |Loss: 0.454 | Acc: 83.203% 
011  03921 |Loss: 0.457 | Acc: 82.955% 
011  03922 |Loss: 0.463 | Acc: 82.682% 
011  03923 |Loss: 0.463 | Acc: 83.113% 
011  03924 |Loss: 0.468 | Acc: 82.701% 
011  03925 |Loss: 0.463 | Acc: 83.125% 
011  03926 |Loss: 0.469 | Acc: 82.764% 
011  03927 |Loss: 0.470 | Acc: 82.812% 
011  03928 |Loss: 0.473 | Acc: 82.726% 
011  03929 |Loss: 0.473 | Acc: 82.566% 
011  03930 |Loss: 0.476 | Acc: 82.500% 
011  03931 |Loss: 0.478 | Acc: 82.440% 
011  03932 |Loss: 0.479 | Acc: 82.422% 
011  03933 |Loss: 0.478 | Acc: 82.405% 
011  03934 |Loss: 0.483 | Acc: 82.161% 
011  03935 |Loss: 0.477 | Acc: 82.406% 
011  03936 |Loss: 0.480 | Acc: 82.422% 
011  03937 |Loss: 0.478 | Acc: 82.465% 
011  03938 |Loss: 0.480 | Acc: 82.450% 
011  03939 |Loss: 0.483 | Acc: 82.381% 
011  03940 |Loss: 0.481 | Acc: 82.370% 
011  03941 |Loss: 0.482 | Acc: 82.334% 
011  03942 |Loss: 0.488 | Acc: 82.153% 
011  03943 |Loss: 0.486 | Acc: 82.221% 
011  03944 |Loss: 0.484 | Acc: 82.307% 
011  03945 |Loss: 0.485 | Acc: 82.366% 
011  03946 |Loss: 0.484 | Acc: 82.378% 
011  03947 |Loss: 0.488 | Acc: 82.242% 
011  03948 |Loss: 0.489 | Acc: 82.216% 
011  03949 |Loss: 0.492 | Acc: 82.111% 
011  03950 |Loss: 0.496 | Acc: 82.031% 
011  03951 |Loss: 0.500 | Acc: 81.917% 
011  03952 |Loss: 0.499 | Acc: 82.031% 
011  03953 |Loss: 0.498 | Acc: 82.177% 
011  03954 |Loss: 0.503 | Acc: 82.049% 
011  03955 |Loss: 0.505 | Acc: 81.997% 
011  03956 |Loss: 0.510 | Acc: 81.844% 
011  03957 |Loss: 0.511 | Acc: 81.765% 
011  03958 |Loss: 0.511 | Acc: 81.803% 
011  03959 |Loss: 0.510 | Acc: 81.904% 
011  03960 |Loss: 0.509 | Acc: 81.953% 
011  03961 |Loss: 0.509 | Acc: 81.939% 
011  03962 |Loss: 0.509 | Acc: 81.881% 
011  03963 |Loss: 0.509 | Acc: 81.869% 
011  03964 |Loss: 0.510 | Acc: 81.814% 
011  03965 |Loss: 0.510 | Acc: 81.818% 
011  03966 |Loss: 0.510 | Acc: 81.808% 
011  03967 |Loss: 0.509 | Acc: 81.798% 
011  03968 |Loss: 0.511 | Acc: 81.681% 
011  03969 |Loss: 0.511 | Acc: 81.727% 
011  03970 |Loss: 0.512 | Acc: 81.693% 
011  03971 |Loss: 0.513 | Acc: 81.724% 
011  03972 |Loss: 0.511 | Acc: 81.817% 
011  03973 |Loss: 0.514 | Acc: 81.684% 
011  03974 |Loss: 0.512 | Acc: 81.787% 
011  03975 |Loss: 0.511 | Acc: 81.815% 
011  03976 |Loss: 0.512 | Acc: 81.854% 
011  03977 |Loss: 0.511 | Acc: 81.880% 
011  03978 |Loss: 0.510 | Acc: 81.893% 
011  03979 |Loss: 0.511 | Acc: 81.873% 
011  03980 |Loss: 0.513 | Acc: 81.819% 
011  03981 |Loss: 0.511 | Acc: 81.888% 
011  03982 |Loss: 0.511 | Acc: 81.879% 
011  03983 |Loss: 0.509 | Acc: 81.946% 
011  03984 |Loss: 0.509 | Acc: 81.947% 
011  03985 |Loss: 0.508 | Acc: 82.021% 
011  03986 |Loss: 0.509 | Acc: 81.949% 
011  03987 |Loss: 0.507 | Acc: 82.041% 
011  03988 |Loss: 0.508 | Acc: 82.011% 
011  03989 |Loss: 0.509 | Acc: 81.982% 
011  03990 |Loss: 0.508 | Acc: 81.973% 
011  03991 |Loss: 0.508 | Acc: 81.973% 
011  03992 |Loss: 0.509 | Acc: 81.946% 
011  03993 |Loss: 0.509 | Acc: 81.994% 
011  03994 |Loss: 0.509 | Acc: 82.003% 
011  03995 |Loss: 0.510 | Acc: 82.004% 
011  03996 |Loss: 0.510 | Acc: 82.040% 
011  03997 |Loss: 0.508 | Acc: 82.094% 
011  03998 |Loss: 0.508 | Acc: 82.147% 
011  03999 |Loss: 0.508 | Acc: 82.163% 
011  04000 |Loss: 0.509 | Acc: 82.144% 
011  04001 |Loss: 0.508 | Acc: 82.151% 
011  04002 |Loss: 0.508 | Acc: 82.167% 
011  04003 |Loss: 0.508 | Acc: 82.174% 
011  04004 |Loss: 0.508 | Acc: 82.173% 
011  04005 |Loss: 0.508 | Acc: 82.146% 
011  04006 |Loss: 0.510 | Acc: 82.145% 
011  04007 |Loss: 0.509 | Acc: 82.128% 
011  04008 |Loss: 0.509 | Acc: 82.159% 
011  04009 |Loss: 0.509 | Acc: 82.126% 
011  04010 |Loss: 0.510 | Acc: 82.086% 
011  04011 |Loss: 0.511 | Acc: 82.016% 
011  04012 |Loss: 0.511 | Acc: 82.031% 
011  04013 |Loss: 0.511 | Acc: 82.039% 
011  04014 |Loss: 0.510 | Acc: 82.069% 
011  04015 |Loss: 0.510 | Acc: 82.091% 
011  04016 |Loss: 0.510 | Acc: 82.112% 
011  04017 |Loss: 0.509 | Acc: 82.155% 
011  04018 |Loss: 0.507 | Acc: 82.205% 
011  04019 |Loss: 0.507 | Acc: 82.218% 
011  04020 |Loss: 0.508 | Acc: 82.152% 
011  04021 |Loss: 0.508 | Acc: 82.200% 
011  04022 |Loss: 0.509 | Acc: 82.122% 
011  04023 |Loss: 0.509 | Acc: 82.100% 
011  04024 |Loss: 0.508 | Acc: 82.113% 
011  04025 |Loss: 0.509 | Acc: 82.113% 
011  04026 |Loss: 0.509 | Acc: 82.126% 
011  04027 |Loss: 0.508 | Acc: 82.165% 
011  04028 |Loss: 0.507 | Acc: 82.177% 
011  04029 |Loss: 0.508 | Acc: 82.117% 
011  04030 |Loss: 0.507 | Acc: 82.161% 
011  04031 |Loss: 0.508 | Acc: 82.128% 
011  04032 |Loss: 0.509 | Acc: 82.082% 
011  04033 |Loss: 0.508 | Acc: 82.120% 
011  04034 |Loss: 0.508 | Acc: 82.126% 
011  04035 |Loss: 0.508 | Acc: 82.150% 
011  04036 |Loss: 0.507 | Acc: 82.168% 
011  04037 |Loss: 0.508 | Acc: 82.167% 
011  04038 |Loss: 0.509 | Acc: 82.098% 
011  04039 |Loss: 0.509 | Acc: 82.074% 
011  04040 |Loss: 0.509 | Acc: 82.109% 
011  04041 |Loss: 0.508 | Acc: 82.103% 
011  04042 |Loss: 0.509 | Acc: 82.108% 
011  04043 |Loss: 0.508 | Acc: 82.131% 
011  04044 |Loss: 0.510 | Acc: 82.090% 
011  04045 |Loss: 0.510 | Acc: 82.089% 
011  04046 |Loss: 0.510 | Acc: 82.117% 
011  04047 |Loss: 0.510 | Acc: 82.122% 
011  04048 |Loss: 0.511 | Acc: 82.099% 
011  04049 |Loss: 0.511 | Acc: 82.082% 
011  04050 |Loss: 0.511 | Acc: 82.104% 
011  04051 |Loss: 0.511 | Acc: 82.087% 
011  04052 |Loss: 0.511 | Acc: 82.108% 
011  04053 |Loss: 0.510 | Acc: 82.119% 
011  04054 |Loss: 0.511 | Acc: 82.075% 
011  04055 |Loss: 0.511 | Acc: 82.112% 
011  04056 |Loss: 0.511 | Acc: 82.079% 
011  04057 |Loss: 0.511 | Acc: 82.063% 
011  04058 |Loss: 0.512 | Acc: 82.058% 
011  04059 |Loss: 0.513 | Acc: 82.052% 
011  04060 |Loss: 0.513 | Acc: 82.052% 
011  04061 |Loss: 0.513 | Acc: 82.062% 
011  04062 |Loss: 0.512 | Acc: 82.098% 
011  04063 |Loss: 0.512 | Acc: 82.103% 
011  04064 |Loss: 0.512 | Acc: 82.102% 
011  04065 |Loss: 0.513 | Acc: 82.087% 
011  04066 |Loss: 0.513 | Acc: 82.091% 
011  04067 |Loss: 0.514 | Acc: 82.061% 
011  04068 |Loss: 0.515 | Acc: 82.031% 
011  04069 |Loss: 0.516 | Acc: 81.977% 
011  04070 |Loss: 0.516 | Acc: 81.992% 
011  04071 |Loss: 0.516 | Acc: 82.002% 
011  04072 |Loss: 0.516 | Acc: 82.022% 
011  04073 |Loss: 0.516 | Acc: 82.026% 
011  04074 |Loss: 0.515 | Acc: 82.065% 
011  04075 |Loss: 0.515 | Acc: 82.064% 
011  04076 |Loss: 0.516 | Acc: 82.045% 
011  04077 |Loss: 0.515 | Acc: 82.078% 
011  04078 |Loss: 0.515 | Acc: 82.115% 
011  04079 |Loss: 0.516 | Acc: 82.105% 
011  04080 |Loss: 0.516 | Acc: 82.119% 
011  04081 |Loss: 0.516 | Acc: 82.118% 
011  04082 |Loss: 0.516 | Acc: 82.099% 
011  04083 |Loss: 0.516 | Acc: 82.099% 
011  04084 |Loss: 0.516 | Acc: 82.117% 
011  04085 |Loss: 0.516 | Acc: 82.103% 
011  04086 |Loss: 0.516 | Acc: 82.080% 
011  04087 |Loss: 0.517 | Acc: 82.062% 
011  04088 |Loss: 0.517 | Acc: 82.049% 
011  04089 |Loss: 0.517 | Acc: 82.027% 
011  04090 |Loss: 0.518 | Acc: 82.023% 
011  04091 |Loss: 0.518 | Acc: 82.027% 
011  04092 |Loss: 0.518 | Acc: 82.001% 
011  04093 |Loss: 0.518 | Acc: 82.001% 
011  04094 |Loss: 0.518 | Acc: 82.014% 
011  04095 |Loss: 0.518 | Acc: 82.014% 
011  04096 |Loss: 0.519 | Acc: 81.989% 
011  04097 |Loss: 0.518 | Acc: 81.985% 
011  04098 |Loss: 0.518 | Acc: 81.990% 
011  04099 |Loss: 0.519 | Acc: 81.982% 
011  04100 |Loss: 0.518 | Acc: 81.978% 
011  04101 |Loss: 0.518 | Acc: 81.962% 
011  04102 |Loss: 0.518 | Acc: 81.962% 
011  04103 |Loss: 0.519 | Acc: 81.962% 
011  04104 |Loss: 0.518 | Acc: 81.979% 
011  04105 |Loss: 0.518 | Acc: 81.995% 
011  04106 |Loss: 0.518 | Acc: 82.003% 
011  04107 |Loss: 0.519 | Acc: 81.992% 
011  04108 |Loss: 0.519 | Acc: 81.984% 
011  04109 |Loss: 0.519 | Acc: 81.976% 
011  04110 |Loss: 0.518 | Acc: 81.996% 
011  04111 |Loss: 0.518 | Acc: 81.977% 
011  04112 |Loss: 0.518 | Acc: 81.969% 
011  04113 |Loss: 0.519 | Acc: 81.966% 
011  04114 |Loss: 0.519 | Acc: 81.947% 
011  04115 |Loss: 0.519 | Acc: 81.928% 
011  04116 |Loss: 0.519 | Acc: 81.929% 
011  04117 |Loss: 0.520 | Acc: 81.918% 
011  04118 |Loss: 0.520 | Acc: 81.915% 
011  04119 |Loss: 0.520 | Acc: 81.904% 
011  04120 |Loss: 0.521 | Acc: 81.897% 
011  04121 |Loss: 0.521 | Acc: 81.891% 
011  04122 |Loss: 0.520 | Acc: 81.917% 
011  04123 |Loss: 0.521 | Acc: 81.918% 
011  04124 |Loss: 0.521 | Acc: 81.911% 
011  04125 |Loss: 0.521 | Acc: 81.904% 
011  04126 |Loss: 0.520 | Acc: 81.926% 
011  04127 |Loss: 0.521 | Acc: 81.898% 
011  04128 |Loss: 0.521 | Acc: 81.920% 
011  04129 |Loss: 0.520 | Acc: 81.946% 
011  04130 |Loss: 0.521 | Acc: 81.921% 
011  04131 |Loss: 0.520 | Acc: 81.932% 
011  04132 |Loss: 0.520 | Acc: 81.940% 
011  04133 |Loss: 0.520 | Acc: 81.937% 
011  04134 |Loss: 0.520 | Acc: 81.958% 
011  04135 |Loss: 0.520 | Acc: 81.962% 
011  04136 |Loss: 0.520 | Acc: 81.962% 
011  04137 |Loss: 0.519 | Acc: 81.980% 
011  04138 |Loss: 0.519 | Acc: 81.990% 
011  04139 |Loss: 0.519 | Acc: 82.011% 
011  04140 |Loss: 0.518 | Acc: 82.041% 
011  04141 |Loss: 0.518 | Acc: 82.052% 
011  04142 |Loss: 0.518 | Acc: 82.025% 
011  04143 |Loss: 0.518 | Acc: 82.035% 
011  04144 |Loss: 0.518 | Acc: 82.018% 
011  04145 |Loss: 0.518 | Acc: 82.008% 
011  04146 |Loss: 0.518 | Acc: 81.998% 
011  04147 |Loss: 0.518 | Acc: 82.005% 
011  04148 |Loss: 0.518 | Acc: 81.982% 
011  04149 |Loss: 0.519 | Acc: 81.976% 
011  04150 |Loss: 0.519 | Acc: 81.976% 
011  04151 |Loss: 0.519 | Acc: 81.989% 
011  04152 |Loss: 0.518 | Acc: 81.996% 
011  04153 |Loss: 0.519 | Acc: 81.986% 
011  04154 |Loss: 0.518 | Acc: 81.993% 
011  04155 |Loss: 0.518 | Acc: 82.003% 
011  04156 |Loss: 0.518 | Acc: 82.009% 
011  04157 |Loss: 0.517 | Acc: 82.019% 
011  04158 |Loss: 0.518 | Acc: 81.990% 
011  04159 |Loss: 0.518 | Acc: 82.016% 
011  04160 |Loss: 0.518 | Acc: 82.028% 
011  04161 |Loss: 0.518 | Acc: 82.022% 
011  04162 |Loss: 0.518 | Acc: 82.022% 
011  04163 |Loss: 0.519 | Acc: 82.010% 
011  04164 |Loss: 0.519 | Acc: 82.007% 
011  04165 |Loss: 0.518 | Acc: 82.013% 
011  04166 |Loss: 0.518 | Acc: 82.019% 
011  04167 |Loss: 0.519 | Acc: 82.001% 
011  04168 |Loss: 0.518 | Acc: 82.013% 
011  04169 |Loss: 0.518 | Acc: 82.028% 
011  04170 |Loss: 0.518 | Acc: 82.037% 
011  04171 |Loss: 0.517 | Acc: 82.037% 
011  04172 |Loss: 0.517 | Acc: 82.046% 
011  04173 |Loss: 0.517 | Acc: 82.058% 
011  04174 |Loss: 0.517 | Acc: 82.052% 
011  04175 |Loss: 0.518 | Acc: 82.014% 
011  04176 |Loss: 0.518 | Acc: 82.017% 
011  04177 |Loss: 0.518 | Acc: 82.028% 
011  04178 |Loss: 0.518 | Acc: 82.008% 
011  04179 |Loss: 0.519 | Acc: 81.991% 
011  04180 |Loss: 0.519 | Acc: 81.988% 
011  04181 |Loss: 0.519 | Acc: 82.002% 
011  04182 |Loss: 0.519 | Acc: 81.977% 
011  04183 |Loss: 0.519 | Acc: 81.980% 
011  04184 |Loss: 0.519 | Acc: 81.983% 
011  04185 |Loss: 0.519 | Acc: 81.983% 
011  04186 |Loss: 0.519 | Acc: 81.960% 
011  04187 |Loss: 0.520 | Acc: 81.935% 
011  04188 |Loss: 0.520 | Acc: 81.927% 
011  04189 |Loss: 0.520 | Acc: 81.922% 
011  04190 |Loss: 0.520 | Acc: 81.917% 
011  04191 |Loss: 0.520 | Acc: 81.895% 
011  04192 |Loss: 0.520 | Acc: 81.887% 
011  04193 |Loss: 0.520 | Acc: 81.888% 
011  04194 |Loss: 0.520 | Acc: 81.883% 
011  04195 |Loss: 0.520 | Acc: 81.894% 
011  04196 |Loss: 0.520 | Acc: 81.908% 
011  04197 |Loss: 0.519 | Acc: 81.925% 
011  04198 |Loss: 0.519 | Acc: 81.931% 
011  04199 |Loss: 0.519 | Acc: 81.942% 
011  04200 |Loss: 0.519 | Acc: 81.959% 
011  04201 |Loss: 0.518 | Acc: 81.959% 
011  04202 |Loss: 0.518 | Acc: 81.959% 
011  04203 |Loss: 0.518 | Acc: 81.957% 
011  04204 |Loss: 0.519 | Acc: 81.957% 
011  04205 |Loss: 0.519 | Acc: 81.947% 
011  04206 |Loss: 0.519 | Acc: 81.942% 
011  04207 |Loss: 0.519 | Acc: 81.955% 
011  04208 |Loss: 0.519 | Acc: 81.968% 
011  04209 |Loss: 0.519 | Acc: 81.961% 
011  04210 |Loss: 0.519 | Acc: 81.958% 
011  04211 |Loss: 0.519 | Acc: 81.969% 
011  04212 |Loss: 0.519 | Acc: 81.951% 
011  04213 |Loss: 0.519 | Acc: 81.954% 
011  04214 |Loss: 0.519 | Acc: 81.936% 
011  04215 |Loss: 0.519 | Acc: 81.936% 
011  04216 |Loss: 0.519 | Acc: 81.937% 
011  04217 |Loss: 0.519 | Acc: 81.937% 
011  04218 |Loss: 0.520 | Acc: 81.930% 
011  04219 |Loss: 0.520 | Acc: 81.917% 
011  04220 |Loss: 0.520 | Acc: 81.930% 
011  04221 |Loss: 0.520 | Acc: 81.941% 
011  04222 |Loss: 0.520 | Acc: 81.956% 
011  04223 |Loss: 0.519 | Acc: 81.971% 
011  04224 |Loss: 0.519 | Acc: 81.974% 
011  04225 |Loss: 0.519 | Acc: 81.977% 
011  04226 |Loss: 0.519 | Acc: 81.982% 
011  04227 |Loss: 0.519 | Acc: 81.987% 
011  04228 |Loss: 0.519 | Acc: 81.985% 
011  04229 |Loss: 0.519 | Acc: 81.990% 
011  04230 |Loss: 0.519 | Acc: 82.007% 
011  04231 |Loss: 0.519 | Acc: 82.004% 
011  04232 |Loss: 0.519 | Acc: 82.002% 
011  04233 |Loss: 0.520 | Acc: 81.985% 
011  04234 |Loss: 0.520 | Acc: 81.969% 
011  04235 |Loss: 0.520 | Acc: 81.964% 
011  04236 |Loss: 0.520 | Acc: 81.964% 
011  04237 |Loss: 0.520 | Acc: 81.957% 
011  04238 |Loss: 0.520 | Acc: 81.957% 
011  04239 |Loss: 0.520 | Acc: 81.951% 
011  04240 |Loss: 0.520 | Acc: 81.948% 
011  04241 |Loss: 0.520 | Acc: 81.951% 
011  04242 |Loss: 0.520 | Acc: 81.956% 
011  04243 |Loss: 0.520 | Acc: 81.933% 
011  04244 |Loss: 0.520 | Acc: 81.926% 
011  04245 |Loss: 0.520 | Acc: 81.917% 
011  04246 |Loss: 0.520 | Acc: 81.920% 
011  04247 |Loss: 0.520 | Acc: 81.922% 
011  04248 |Loss: 0.520 | Acc: 81.927% 
011  04249 |Loss: 0.520 | Acc: 81.930% 
011  04250 |Loss: 0.520 | Acc: 81.930% 
011  04251 |Loss: 0.520 | Acc: 81.951% 
011  04252 |Loss: 0.519 | Acc: 81.956% 
011  04253 |Loss: 0.519 | Acc: 81.949% 
011  04254 |Loss: 0.519 | Acc: 81.963% 
011  04255 |Loss: 0.519 | Acc: 81.975% 
011  04256 |Loss: 0.519 | Acc: 81.968% 
011  04257 |Loss: 0.519 | Acc: 81.973% 
011  04258 |Loss: 0.519 | Acc: 81.973% 
011  04259 |Loss: 0.519 | Acc: 81.973% 
011  04260 |Loss: 0.519 | Acc: 81.982% 
011  04261 |Loss: 0.519 | Acc: 81.987% 
011  04262 |Loss: 0.519 | Acc: 81.980% 
011  04263 |Loss: 0.518 | Acc: 81.980% 
011  04264 |Loss: 0.518 | Acc: 81.985% 
011  04265 |Loss: 0.518 | Acc: 81.978% 
011  04266 |Loss: 0.519 | Acc: 81.970% 
011  04267 |Loss: 0.518 | Acc: 81.972% 
011  04268 |Loss: 0.518 | Acc: 81.977% 
011  04269 |Loss: 0.518 | Acc: 81.970% 
011  04270 |Loss: 0.518 | Acc: 81.984% 
011  04271 |Loss: 0.518 | Acc: 81.975% 
011  04272 |Loss: 0.518 | Acc: 81.969% 
011  04273 |Loss: 0.518 | Acc: 81.965% 
011  04274 |Loss: 0.518 | Acc: 81.967% 
011  04275 |Loss: 0.518 | Acc: 81.969% 
011  04276 |Loss: 0.518 | Acc: 81.976% 
011  04277 |Loss: 0.517 | Acc: 81.987% 
011  04278 |Loss: 0.517 | Acc: 81.999% 
011  04279 |Loss: 0.517 | Acc: 82.006% 
011  04280 |Loss: 0.517 | Acc: 82.016% 
011  04281 |Loss: 0.517 | Acc: 82.023% 
011  04282 |Loss: 0.517 | Acc: 82.025% 
011  04283 |Loss: 0.517 | Acc: 82.025% 
011  04284 |Loss: 0.517 | Acc: 82.019% 
011  04285 |Loss: 0.517 | Acc: 82.002% 
011  04286 |Loss: 0.518 | Acc: 81.988% 
011  04287 |Loss: 0.518 | Acc: 81.986% 
011  04288 |Loss: 0.517 | Acc: 82.000% 
011  04289 |Loss: 0.517 | Acc: 82.004% 
011  04290 |Loss: 0.517 | Acc: 82.009% 
011  04291 |Loss: 0.517 | Acc: 82.011% 
011  04292 |Loss: 0.517 | Acc: 82.011% 
011  04293 |Loss: 0.517 | Acc: 82.003% 
011  04294 |Loss: 0.518 | Acc: 81.984% 
011  04295 |Loss: 0.518 | Acc: 81.985% 
011  04296 |Loss: 0.518 | Acc: 81.989% 
011  04297 |Loss: 0.518 | Acc: 81.987% 
011  04298 |Loss: 0.517 | Acc: 82.007% 
011  04299 |Loss: 0.517 | Acc: 82.001% 
011  04300 |Loss: 0.517 | Acc: 82.003% 
011  04301 |Loss: 0.518 | Acc: 81.996% 
012  04302 |Loss: 0.398 | Acc: 85.938% 
012  04303 |Loss: 0.497 | Acc: 82.812% 
012  04304 |Loss: 0.476 | Acc: 83.073% 
012  04305 |Loss: 0.507 | Acc: 81.641% 
012  04306 |Loss: 0.476 | Acc: 82.969% 
012  04307 |Loss: 0.483 | Acc: 82.943% 
012  04308 |Loss: 0.479 | Acc: 83.036% 
012  04309 |Loss: 0.490 | Acc: 82.520% 
012  04310 |Loss: 0.491 | Acc: 82.726% 
012  04311 |Loss: 0.484 | Acc: 82.969% 
012  04312 |Loss: 0.499 | Acc: 82.315% 
012  04313 |Loss: 0.507 | Acc: 82.422% 
012  04314 |Loss: 0.503 | Acc: 82.632% 
012  04315 |Loss: 0.502 | Acc: 82.757% 
012  04316 |Loss: 0.501 | Acc: 82.865% 
012  04317 |Loss: 0.498 | Acc: 83.008% 
012  04318 |Loss: 0.494 | Acc: 83.226% 
012  04319 |Loss: 0.496 | Acc: 83.116% 
012  04320 |Loss: 0.490 | Acc: 83.224% 
012  04321 |Loss: 0.495 | Acc: 82.891% 
012  04322 |Loss: 0.490 | Acc: 82.924% 
012  04323 |Loss: 0.492 | Acc: 82.955% 
012  04324 |Loss: 0.491 | Acc: 83.016% 
012  04325 |Loss: 0.496 | Acc: 82.747% 
012  04326 |Loss: 0.494 | Acc: 82.781% 
012  04327 |Loss: 0.493 | Acc: 82.782% 
012  04328 |Loss: 0.493 | Acc: 82.639% 
012  04329 |Loss: 0.493 | Acc: 82.701% 
012  04330 |Loss: 0.496 | Acc: 82.651% 
012  04331 |Loss: 0.496 | Acc: 82.578% 
012  04332 |Loss: 0.496 | Acc: 82.586% 
012  04333 |Loss: 0.495 | Acc: 82.617% 
012  04334 |Loss: 0.495 | Acc: 82.623% 
012  04335 |Loss: 0.490 | Acc: 82.835% 
012  04336 |Loss: 0.491 | Acc: 82.790% 
012  04337 |Loss: 0.491 | Acc: 82.812% 
012  04338 |Loss: 0.491 | Acc: 82.876% 
012  04339 |Loss: 0.492 | Acc: 82.792% 
012  04340 |Loss: 0.491 | Acc: 82.772% 
012  04341 |Loss: 0.491 | Acc: 82.773% 
012  04342 |Loss: 0.491 | Acc: 82.774% 
012  04343 |Loss: 0.492 | Acc: 82.794% 
012  04344 |Loss: 0.490 | Acc: 82.885% 
012  04345 |Loss: 0.488 | Acc: 83.043% 
012  04346 |Loss: 0.490 | Acc: 83.038% 
012  04347 |Loss: 0.491 | Acc: 83.033% 
012  04348 |Loss: 0.492 | Acc: 82.979% 
012  04349 |Loss: 0.493 | Acc: 82.926% 
012  04350 |Loss: 0.495 | Acc: 82.876% 
012  04351 |Loss: 0.495 | Acc: 82.875% 
012  04352 |Loss: 0.496 | Acc: 82.858% 
012  04353 |Loss: 0.495 | Acc: 82.843% 
012  04354 |Loss: 0.498 | Acc: 82.724% 
012  04355 |Loss: 0.500 | Acc: 82.668% 
012  04356 |Loss: 0.497 | Acc: 82.756% 
012  04357 |Loss: 0.497 | Acc: 82.743% 
012  04358 |Loss: 0.497 | Acc: 82.730% 
012  04359 |Loss: 0.496 | Acc: 82.745% 
012  04360 |Loss: 0.497 | Acc: 82.746% 
012  04361 |Loss: 0.498 | Acc: 82.682% 
012  04362 |Loss: 0.498 | Acc: 82.595% 
012  04363 |Loss: 0.497 | Acc: 82.573% 
012  04364 |Loss: 0.496 | Acc: 82.626% 
012  04365 |Loss: 0.494 | Acc: 82.703% 
012  04366 |Loss: 0.496 | Acc: 82.596% 
012  04367 |Loss: 0.496 | Acc: 82.670% 
012  04368 |Loss: 0.497 | Acc: 82.661% 
012  04369 |Loss: 0.497 | Acc: 82.686% 
012  04370 |Loss: 0.498 | Acc: 82.677% 
012  04371 |Loss: 0.497 | Acc: 82.712% 
012  04372 |Loss: 0.499 | Acc: 82.669% 
012  04373 |Loss: 0.497 | Acc: 82.715% 
012  04374 |Loss: 0.497 | Acc: 82.748% 
012  04375 |Loss: 0.496 | Acc: 82.781% 
012  04376 |Loss: 0.496 | Acc: 82.760% 
